total_bill,tip,dessert,day,time,size
34.007721098776884,2.4469834923270812,Yes,Sun,Dinner,2
17.227973293186917,1.9894561733474185,Yes,Sun,Dinner,2
13.160614441073118,1.9451918588438049,Yes,Sun,Dinner,2
9.618944600602374,4.001557152087388,Yes,Sun,Dinner,2
36.13353917612776,2.464640798217481,Yes,Sun,Dinner,2
34.81861454014754,2.690386508350537,Yes,Sun,Dinner,4
24.53132803962697,4.496438463535212,Yes,Sun,Dinner,2
47.79671571777528,2.417197369424316,Yes,Sun,Dinner,3
24.88992081286607,4.97525684041465,Yes,Sun,Dinner,4
42.56664932439133,2.21932424667914,Yes,Sun,Dinner,2
21.63980876882077,4.0355350497047,No,Sun,Dinner,5
22.542257171013492,3.2120748657648086,Yes,Sun,Dinner,3
31.734588229252815,1.4043477462054916,Yes,Sun,Dinner,5
17.774654951666662,3.457598077354109,Yes,Sun,Dinner,3
24.421494204447395,3.2525781418443414,Yes,Sun,Dinner,3
15.750642885535138,1.5835635319562062,Yes,Sun,Dinner,2
18.44066676839171,3.85001453354129,Yes,Thur,Lunch,2
26.937154450075393,2.0794074113601626,Yes,Thur,Lunch,2
16.838679519204813,1.9351651800292873,Yes,Thur,Lunch,2
17.85380459248623,3.9774446254082414,Yes,Thur,Lunch,2
7.878375381020074,1.4143667890104092,No,Thur,Lunch,2
9.710526087688105,2.0214644402733195,Yes,Thur,Lunch,2
41.10293512226296,3.5420982299104105,Yes,Thur,Lunch,4
14.120502523765406,2.150716568686835,Yes,Thur,Lunch,2
13.57749117738642,1.9732023101345992,Yes,Thur,Lunch,2
18.75632412562557,3.662504828983974,Yes,Thur,Lunch,3
13.825778191283174,2.1562085848592987,Yes,Thur,Lunch,2
11.77682224815663,2.1984402237268226,Yes,Thur,Lunch,2
17.458724151950882,2.7217373079189526,Yes,Thur,Lunch,2
19.97205724128791,4.085818986001815,Yes,Thur,Lunch,4
17.921450611099523,3.549785169386181,Yes,Thur,Lunch,3
28.924134493701562,2.6158950236550678,Yes,Sat,Dinner,3
41.86466052997497,2.2730573685573616,Yes,Sat,Dinner,4
24.882657936172563,1.884017161649283,Yes,Sat,Dinner,2
13.099132766455059,2.284671796467148,Yes,Sat,Dinner,2
30.849251705014243,1.3521883269354047,Yes,Sat,Dinner,3
23.522651337258758,4.266927189181882,Yes,Sat,Dinner,4
49.493655340275176,6.147808637370122,No,Sat,Dinner,4
14.112460919470378,2.7243708003849485,Yes,Sat,Dinner,2
29.137506423595216,5.202015384724878,Yes,Sat,Dinner,3
12.399203034382827,1.0399547057005245,Yes,Sat,Dinner,2
29.802680774908083,2.4144412174351366,Yes,Sat,Dinner,5
11.463228114766778,1.6337938124114484,Yes,Sat,Dinner,2
7.861475193219363,1.3134449604866136,Yes,Sat,Dinner,2
31.617863475382656,2.0662367685706164,Yes,Sat,Dinner,4
12.692428427781737,2.0116915225876295,Yes,Fri,Lunch,2
14.36646500252317,3.3507075595168447,Yes,Fri,Lunch,2
9.043548235165968,1.944014118967846,Yes,Fri,Lunch,1
17.016118962171426,3.2830596361720095,No,Fri,Lunch,3
12.814565622297321,1.6813338720620525,Yes,Fri,Lunch,2
16.41028215825219,2.5808604359013594,Yes,Fri,Lunch,2
9.917070152095826,1.8959994156533206,Yes,Fri,Lunch,2
18.937740800138382,3.004035930959876,No,Sat,Dinner,4
12.115360252653106,2.889559981547934,No,Sat,Dinner,2
22.30196071242343,2.54330993654611,Yes,Sat,Dinner,2
22.702506115630943,1.534224690048568,Yes,Sat,Dinner,4
16.526189176816587,2.9476693672637424,Yes,Sat,Dinner,3
11.097592924354666,3.7152468389453586,No,Sat,Dinner,2
9.84206388919932,1.5250965526478846,No,Sat,Dinner,2
14.558053677687063,2.7890600563158117,Yes,Sat,Dinner,2
9.313583554110995,1.3198547647857946,No,Sat,Dinner,2
13.012173271361634,0.9083200728024166,Yes,Sat,Dinner,2
33.839490640694805,0.8992325938795023,Yes,Sat,Dinner,2
39.11871646310896,3.637297869995954,No,Sat,Dinner,3
26.13263976488189,5.406325653293872,No,Sat,Dinner,3
26.22403877519763,1.7998741819075508,Yes,Sat,Dinner,2
20.570669355527315,1.7755403797422242,Yes,Sat,Dinner,2
18.31572140229098,1.801863180997979,No,Sat,Dinner,2
19.38461617020639,3.251028392729574,No,Thur,Dinner,2
17.57810912131005,0.9352788482226135,No,Sun,Dinner,2
9.865257084027157,1.7756188692315638,No,Sun,Dinner,3
20.366438132550886,3.0290345177355733,No,Sun,Dinner,3
21.985125347236544,2.8438855987571987,No,Sun,Dinner,2
24.61230360633899,2.7732676920271575,No,Sun,Dinner,4
25.688807046167316,3.6978479478508195,No,Sun,Dinner,4
8.162413071631383,2.1126651245771715,No,Sun,Dinner,2
28.7704860753944,2.7494356685249515,No,Sun,Dinner,4
13.823060420232983,1.9090435363626956,No,Sun,Dinner,2
15.571596822736922,3.0951265654082567,No,Sun,Dinner,2
9.803037533225995,1.7483691266889156,No,Sun,Dinner,2
36.75503626418447,3.7992368019114746,No,Sun,Dinner,4
15.076057624894636,1.658076976170972,No,Sun,Dinner,2
17.15347349227361,3.291721108760386,No,Sun,Dinner,4
13.567206313770061,2.910950979676408,No,Sun,Dinner,2
19.763097620983434,4.2294116346880894,No,Sun,Dinner,2
11.066756370899206,1.7434930201197734,No,Sun,Dinner,3
15.55517700044116,3.906762049679377,No,Sun,Dinner,3
15.754719176325949,3.3629244630033837,No,Sun,Dinner,3
20.48205724881065,2.6455861706458754,No,Sat,Dinner,3
17.72732921381893,4.0338472583710425,No,Sat,Dinner,2
22.077293275751792,2.2362538955349622,No,Sat,Dinner,2
15.820446330924833,2.4224098989324,No,Sat,Dinner,2
42.949432854673084,5.022244304155667,No,Sat,Dinner,4
21.34850183089323,2.52732867269659,No,Sat,Dinner,2
16.376253619432756,2.256268275279163,No,Sat,Dinner,4
13.558324420198202,1.8257506698967092,No,Sat,Dinner,2
13.0878974799714,2.0691917353267777,No,Sat,Dinner,2
21.292720978679338,3.832204920715676,No,Sat,Dinner,2
17.935683836345564,3.273937356640394,No,Sat,Dinner,2
8.618714142996268,1.3180133021630387,No,Sat,Dinner,2
18.08981111801671,2.749368286915252,No,Sat,Dinner,4
13.882160987978187,3.2716481650827145,No,Sat,Dinner,2
19.36791956419043,2.588327927855177,No,Sat,Dinner,4
18.866239935898278,3.182055853414274,No,Sat,Dinner,2
24.016756447682567,3.0818452700814913,No,Sat,Dinner,3
15.495181108985987,1.9001370512856337,No,Sat,Dinner,3
18.439678657358414,2.7691022775569647,No,Sat,Dinner,3
18.77719874834853,2.4072451661587646,No,Sat,Dinner,3
30.99260985068846,3.482562959399043,No,Sat,Dinner,3
17.14993460375787,2.289075294449551,No,Sat,Dinner,3
16.586570998511636,2.590216696177254,No,Sun,Dinner,2
12.561356949205235,2.7878174267020244,No,Sun,Dinner,2
9.15517554525352,1.302716675005253,No,Sun,Dinner,2
29.066527106760788,4.855396511369001,No,Sun,Dinner,4
18.242481207479543,2.7007694436131042,No,Sun,Dinner,2
20.21978608857119,3.915702715615182,No,Sun,Dinner,2
30.569341833208945,4.188591209630071,No,Sun,Dinner,4
30.17016402240749,1.4201989792703447,No,Sun,Dinner,3
18.25816890781105,2.742988383855816,No,Sun,Dinner,2
12.197730300969983,2.5491397404823326,No,Sun,Dinner,2
10.671063914705872,2.772036811432244,No,Sun,Dinner,2
32.050432735337154,3.745208376383252,No,Sun,Dinner,4
9.060827503473053,1.6152551666256407,No,Sun,Dinner,2
25.74803295943141,3.700694585212824,No,Sun,Dinner,4
21.37987991142076,2.940273605608453,No,Sun,Dinner,2
36.34465808270562,2.206700907996771,Yes,Sat,Dinner,4
26.974159787010684,1.295989981646171,No,Sat,Dinner,2
11.432128369570911,1.8752002964050023,Yes,Sat,Dinner,2
44.674359402759016,4.807358402245213,No,Sat,Dinner,4
20.266119480219874,2.9481902765352004,Yes,Sat,Dinner,2
12.99584690972924,1.8704284200633048,Yes,Sat,Dinner,2
10.157009772274728,1.8015269071533035,Yes,Sat,Dinner,2
16.808020645123005,4.106748825333122,Yes,Sat,Dinner,4
16.514042052485408,2.624619464641156,No,Sat,Dinner,3
21.67203961728655,2.8407736695595474,No,Sat,Dinner,3
15.533621569813334,2.6120938444448885,No,Sat,Dinner,2
2.81610479919912,0.9635169241482021,Yes,Sat,Dinner,1
20.205934914404786,1.7174159941039464,No,Sat,Dinner,2
15.806205344251078,2.072954439826164,Yes,Sat,Dinner,2
12.61218168076459,2.0507380034526363,No,Sat,Dinner,2
17.166643430919592,2.815956259776909,No,Sat,Dinner,3
24.720628045853633,2.5377227539963236,Yes,Sat,Dinner,2
25.06837573506232,4.375511923100719,Yes,Sat,Dinner,2
13.770180362579238,2.1344834374789956,No,Sat,Dinner,2
10.775520319783286,1.2283631684190806,No,Sat,Dinner,2
17.399737817376682,3.238733748754416,Yes,Sat,Dinner,2
25.036829304196196,3.2694632737719838,No,Thur,Lunch,4
20.776648313644955,2.378860209244403,No,Thur,Lunch,2
18.966019696997904,2.909407758906005,No,Thur,Lunch,2
21.02061066131271,2.3215794419972977,Yes,Thur,Lunch,2
15.073057724511195,3.4333488836091584,No,Thur,Lunch,2
10.799417657577893,1.7098814522910533,No,Thur,Lunch,1
31.24827673909382,3.3004835748087293,Yes,Thur,Lunch,2
16.947101361823027,2.017225124085595,No,Thur,Lunch,2
33.430559750977025,4.051451899116133,No,Thur,Lunch,4
14.06857883972705,2.035128855686524,No,Thur,Lunch,2
18.315755051868717,3.7102689230039703,No,Thur,Lunch,2
23.470119789128542,5.331813660098277,No,Thur,Lunch,2
20.195771200087407,2.789372567789381,No,Thur,Lunch,2
29.490814994035123,2.4482979158503455,Yes,Fri,Dinner,2
24.113234913680365,2.752371932241401,No,Fri,Dinner,2
5.195543906996493,1.0397149905774488,Yes,Fri,Dinner,2
15.330805376414482,4.1699571057436495,Yes,Fri,Dinner,2
22.42367961844485,2.5339373344666,No,Fri,Dinner,2
37.42964547756205,3.2235004480541,Yes,Fri,Dinner,4
24.884581688656667,3.225407503119433,Yes,Fri,Dinner,2
11.511698392563904,1.5440421289973323,Yes,Fri,Dinner,2
22.704463409686312,2.3006739076556677,Yes,Fri,Dinner,2
13.172132858532482,1.466340322176511,No,Fri,Dinner,2
11.154676424796996,2.5941896879722894,Yes,Fri,Dinner,2
16.419707199763334,3.1916707108413913,Yes,Fri,Dinner,2
40.5056849964446,1.7563478757636282,Yes,Sat,Dinner,3
20.44048577764233,2.945028998507089,Yes,Sat,Dinner,2
19.772637545662793,3.9291623087825163,No,Sat,Dinner,2
15.555489302777888,1.4856800392981773,Yes,Sat,Dinner,2
19.21228996023291,3.8539108803908597,Yes,Sat,Dinner,2
27.153536870712895,3.8653221222426666,Yes,Sat,Dinner,2
18.93914716932215,3.485566771139847,No,Sat,Dinner,2
15.253765824689475,3.980273100869187,Yes,Sat,Dinner,2
14.402639728480441,2.9066745108997383,No,Sat,Dinner,2
7.5859277479475375,1.065103120202322,No,Sat,Dinner,1
39.773645868925,2.9829228130556005,No,Sun,Dinner,3
22.961878744801993,2.2452122417863247,No,Sun,Dinner,2
26.689687465964397,3.2043649358650517,No,Sun,Dinner,3
18.360731887201272,3.2862715849195303,No,Sun,Dinner,2
31.232233605290574,3.329550293540243,No,Sun,Dinner,4
10.807361697877448,1.4404187802391912,No,Thur,Lunch,2
11.93019361520349,1.7396497268128126,No,Thur,Lunch,2
26.082149342119475,2.460820785206056,No,Thur,Lunch,4
12.813782225615611,2.0867938889021143,No,Thur,Lunch,2
13.622317553098526,1.5267760105970223,No,Thur,Lunch,2
14.152511020505452,2.2609777668218882,No,Thur,Lunch,2
15.067198519696088,2.0216206767859974,No,Thur,Lunch,2
12.110818534792248,2.3641358862085995,No,Thur,Lunch,2
31.208187152329007,3.14854545681786,No,Thur,Lunch,6
7.83359508349437,1.6238302251456598,No,Thur,Lunch,2
13.788321601398925,2.1111717736933744,No,Thur,Lunch,2
10.616482408803488,2.164276117150337,No,Thur,Lunch,2
25.039984489160783,1.9022829059976691,No,Thur,Lunch,3
17.82473467189948,1.5192528917413588,No,Thur,Lunch,2
19.592496918467276,2.859675766153397,No,Thur,Lunch,2
11.066980021059337,1.6091756119514504,No,Thur,Lunch,2
13.076689551935395,1.98121250918919,No,Thur,Lunch,2
16.999676756302417,3.4233836999479745,No,Thur,Lunch,2
9.343479882257057,1.205149617369011,No,Thur,Lunch,2
10.565302394680021,1.9902985698230866,No,Thur,Lunch,2
13.524025543106493,1.8767778240320747,No,Thur,Lunch,2
16.33379451155675,1.9722069689771689,Yes,Thur,Lunch,2
12.123152672706071,2.8603959536783115,No,Thur,Lunch,2
18.43133384718073,3.1890279538793,No,Thur,Lunch,2
33.839240105099634,4.562153608406886,No,Thur,Lunch,6
37.372409738820195,3.653710509453692,No,Thur,Lunch,5
26.083022945595374,4.557405096786202,No,Thur,Lunch,6
18.029988797199273,2.309585029895064,No,Thur,Lunch,2
8.561301263438978,1.531528750656779,No,Thur,Lunch,2
19.2664423737237,1.3847454033450992,No,Thur,Lunch,3
11.117361722403922,1.6281748286984923,No,Thur,Lunch,2
10.471679238045796,1.5745846375616293,No,Thur,Lunch,2
8.145252984458807,2.0596699468718898,No,Thur,Lunch,2
15.370497164806398,2.5555333266440865,No,Sun,Dinner,2
12.518080157218558,2.081096660840804,No,Sun,Dinner,2
15.785483162761281,2.682464165864512,No,Sun,Dinner,3
24.955388211807836,1.5501340897677482,No,Sun,Dinner,4
21.555684184237474,1.585383744693855,No,Sun,Dinner,4
30.481892764840996,3.4010375719728545,No,Sun,Dinner,5
52.25449456685228,3.556231265559738,No,Sun,Dinner,6
24.67784033254583,2.9148268691929005,No,Sun,Dinner,4
12.615900700804326,2.5413198580574954,No,Sun,Dinner,2
16.98686966538901,2.0783387586213142,No,Sun,Dinner,4
21.73863067002841,2.8241759672818096,No,Sun,Dinner,4
11.730899111719406,2.2739825384856336,No,Sun,Dinner,2
17.338373560241887,2.1270491588552347,No,Sun,Dinner,3
14.039047481552542,1.8969086923645841,No,Sun,Dinner,2
17.31433755064255,2.707459973182685,Yes,Sun,Dinner,2
25.985169438957676,3.0367951696675166,No,Sun,Dinner,3
19.022004592023652,2.2557300300416534,No,Sun,Dinner,2
34.12651582737663,3.452143975162014,No,Sun,Dinner,4
11.363254429210748,1.5950602253108856,Yes,Sat,Dinner,2
11.081797246596802,2.1805629960224455,Yes,Sat,Dinner,2
52.739673561669605,6.875237636480142,Yes,Sat,Dinner,3
15.58006849550084,3.119894891826315,Yes,Sat,Dinner,2
7.129823788734642,4.792431574657132,Yes,Sun,Dinner,2
34.70798681592377,2.354529069637475,Yes,Sun,Dinner,2
16.146827294147553,3.6712550742669565,Yes,Sun,Dinner,2
34.138626021177465,2.4704060325109505,Yes,Sun,Dinner,2
19.141522210021026,1.929774763425454,Yes,Sun,Dinner,2
14.666043053564053,1.9918102050622817,Yes,Sun,Dinner,2
8.674288136302847,3.90486204573328,Yes,Sun,Dinner,2
36.495290076851695,2.6544746006344297,Yes,Sun,Dinner,2
33.84050659883032,2.5143395840489733,Yes,Sun,Dinner,4
21.41430033665199,4.4162945245239,Yes,Sun,Dinner,2
47.54739413006352,2.6863552103184323,Yes,Sun,Dinner,3
23.883189066549516,5.809859809867434,Yes,Sun,Dinner,4
40.57041637204788,2.020799493569786,Yes,Sun,Dinner,2
19.26701722861893,4.750161365425486,No,Sun,Dinner,5
19.92789888612318,3.1628173845482404,Yes,Sun,Dinner,3
30.90685718118225,1.5582254856624087,Yes,Sun,Dinner,5
17.742294386438545,3.6965110541284796,Yes,Sun,Dinner,3
23.14573613641531,3.1517659188898834,Yes,Sun,Dinner,3
16.882240953418002,1.5319612066683697,Yes,Sun,Dinner,2
20.126901364188996,3.901972296542899,Yes,Thur,Lunch,2
28.656377668194146,2.10719864163381,Yes,Thur,Lunch,2
14.260494741735432,2.006337985683875,Yes,Thur,Lunch,2
15.990873939913616,3.7061660384816117,Yes,Thur,Lunch,2
6.8910960878419605,1.3082949772016683,No,Thur,Lunch,2
9.762451804665156,1.8925334210105893,Yes,Thur,Lunch,2
39.67273889658823,3.603020690159318,Yes,Thur,Lunch,4
13.949054782463387,1.9485125443739963,Yes,Thur,Lunch,2
12.954364043538686,2.139270023063381,Yes,Thur,Lunch,2
17.36836451543808,4.381307517118836,Yes,Thur,Lunch,3
13.866399579369329,2.1034281762525686,Yes,Thur,Lunch,2
12.9687459235223,1.8337417396637614,Yes,Thur,Lunch,2
15.878767405297545,2.4452658201426463,Yes,Thur,Lunch,2
19.041224175857494,3.6915605886298657,Yes,Thur,Lunch,4
17.353903233425882,3.2470198073795644,Yes,Thur,Lunch,3
27.411176711948965,2.832753085232932,Yes,Sat,Dinner,3
39.85078344254181,2.0701846688303225,Yes,Sat,Dinner,4
22.06319717298365,1.5810736610118492,Yes,Sat,Dinner,2
12.938319059572676,2.3645733384842806,Yes,Sat,Dinner,2
27.827593630177994,1.615627092603509,Yes,Sat,Dinner,3
26.367697382263408,4.748477511542253,Yes,Sat,Dinner,4
49.38908633748999,6.360343346414577,No,Sat,Dinner,4
14.329006651339082,2.305015405764085,Yes,Sat,Dinner,2
27.102933762333514,5.548186879683874,Yes,Sat,Dinner,3
14.074029521667851,1.0851965636635266,Yes,Sat,Dinner,2
27.941874097804444,2.4452606773249226,Yes,Sat,Dinner,5
10.761909084037825,1.599751362709179,Yes,Sat,Dinner,2
7.336813686691554,1.3510132621457365,Yes,Sat,Dinner,2
30.21979787972806,2.2241861981477125,Yes,Sat,Dinner,4
13.138875863854864,2.2266088879081116,Yes,Fri,Lunch,2
13.716007440047168,3.171908567593889,Yes,Fri,Lunch,2
8.632565007538064,1.9926506158259643,Yes,Fri,Lunch,1
16.143036985642254,2.8964048220543557,No,Fri,Lunch,3
12.626203556742505,1.6768346955848838,Yes,Fri,Lunch,2
15.097259919771636,2.3059196246214797,Yes,Fri,Lunch,2
9.814236552185397,2.149603809557151,Yes,Fri,Lunch,2
20.692528848549568,2.6702837220544473,No,Sat,Dinner,4
14.140480801151032,2.494528545182466,No,Sat,Dinner,2
23.46905371255188,2.404639286627474,Yes,Sat,Dinner,2
26.15264155427362,1.7462143137717674,Yes,Sat,Dinner,4
15.325559561837204,2.7208024398960173,Yes,Sat,Dinner,3
11.432155120327563,3.6019076114410735,No,Sat,Dinner,2
10.996938923285866,1.5472391565693733,No,Sat,Dinner,2
14.30332079039853,3.178038058293785,Yes,Sat,Dinner,2
10.417298786143911,1.2908166881431582,No,Sat,Dinner,2
12.894030474298043,1.0376846552267796,Yes,Sat,Dinner,2
30.540095631678838,0.7929855025503324,Yes,Sat,Dinner,2
32.404207935855155,3.2902628023873417,No,Sat,Dinner,3
27.54438940894817,4.993309277474414,No,Sat,Dinner,3
25.241510285420702,1.6829089392198866,Yes,Sat,Dinner,2
20.97978310921105,1.7018911358003896,Yes,Sat,Dinner,2
16.791694115503123,1.7439809200526688,No,Sat,Dinner,2
19.61033840059548,2.8240145120648563,No,Thur,Dinner,2
17.922772734725807,1.0479402149720778,No,Sun,Dinner,2
11.367606060909871,1.7111293451492309,No,Sun,Dinner,3
20.507902038665836,3.268686369763696,No,Sun,Dinner,3
23.559875651828108,2.6726305998548807,No,Sun,Dinner,2
22.70837641649528,2.9108447958704935,No,Sun,Dinner,4
24.10328429828757,3.81828468596987,No,Sun,Dinner,4
9.355511827460289,1.8175400256312588,No,Sun,Dinner,2
29.4711760053383,2.7326631258193834,No,Sun,Dinner,4
13.753420640658382,1.7971999406745525,No,Sun,Dinner,2
14.816502954850797,3.468261937111422,No,Sun,Dinner,2
9.642033013792663,1.8218498513218793,No,Sun,Dinner,2
35.56701451500765,3.4712563086611636,No,Sun,Dinner,4
16.74240313556291,1.6371811606427515,No,Sun,Dinner,2
20.123684164725574,2.5403101770372816,No,Sun,Dinner,4
15.847498293392373,2.9380817378732753,No,Sun,Dinner,2
21.63469095172882,3.378152490846761,No,Sun,Dinner,2
10.686488376160963,1.6254669191972753,No,Sun,Dinner,3
17.778787226010316,3.8563950437394934,No,Sun,Dinner,3
18.171621126795188,3.4556572890685042,No,Sun,Dinner,3
21.295733021454538,2.759964027154198,No,Sat,Dinner,3
16.355934846390902,4.137604813705785,No,Sat,Dinner,2
20.970816317087053,2.165014346006192,No,Sat,Dinner,2
16.59692264693707,2.296324584798274,No,Sat,Dinner,2
37.9622659488373,5.714456569065764,No,Sat,Dinner,4
21.46604183846968,2.4922072418161205,No,Sat,Dinner,2
17.37023246975364,2.274584130133325,No,Sat,Dinner,4
12.342799957848047,1.9762588549969937,No,Sat,Dinner,2
12.224085748366196,2.1920400094382835,No,Sat,Dinner,2
21.66078706741694,3.623853346075296,No,Sat,Dinner,2
17.9927184546128,2.9620376851669543,No,Sat,Dinner,2
9.959709262520152,1.4333888543833875,No,Sat,Dinner,2
16.771590464158727,2.428465926408086,No,Sat,Dinner,4
14.158325682545554,3.1273346134148734,No,Sat,Dinner,2
20.0479190045701,2.2851910536842253,No,Sat,Dinner,4
18.485463632701098,3.1141140426050313,No,Sat,Dinner,2
22.804513645984752,2.971551512417337,No,Sat,Dinner,3
16.71116569586295,2.127051009651741,No,Sat,Dinner,3
16.35983989763262,3.354404868576649,No,Sat,Dinner,3
20.245904224495344,2.1597342848784686,No,Sat,Dinner,3
33.64776611653312,3.751363349207592,No,Sat,Dinner,3
15.018065739532078,2.168231830086212,No,Sat,Dinner,3
17.316171359432776,2.486746268431108,No,Sun,Dinner,2
15.000249190282537,3.1355028191434196,No,Sun,Dinner,2
8.845948997010296,1.4423072608787035,No,Sun,Dinner,2
28.187133667958324,4.457556164118187,No,Sun,Dinner,4
19.64792499890393,2.8400681074702003,No,Sun,Dinner,2
21.5794325990547,3.965750209077172,No,Sun,Dinner,2
29.967819401850974,4.777561575529761,No,Sun,Dinner,4
27.074353438274304,1.841545790757089,No,Sun,Dinner,3
17.119856827555278,3.132521360952914,No,Sun,Dinner,2
11.54878589814391,2.5859848611909046,No,Sun,Dinner,2
9.291137402735293,2.3914520229830987,No,Sun,Dinner,2
33.6584731905561,3.5869177349703154,No,Sun,Dinner,4
9.147487118614837,1.6099578070432166,No,Sun,Dinner,2
26.861211955786246,3.6745825203066333,No,Sun,Dinner,4
17.74013106106791,3.7593492432497366,No,Sun,Dinner,2
35.61354781853516,2.138002830733355,Yes,Sat,Dinner,4
28.17000080610814,1.3635390519396964,No,Sat,Dinner,2
11.29794576674889,1.646037941528693,Yes,Sat,Dinner,2
47.97275896105619,5.156156794251318,No,Sat,Dinner,4
20.518013252710034,2.4702752652481292,Yes,Sat,Dinner,2
14.185835910458044,2.0177177270813957,Yes,Sat,Dinner,2
11.289758583654423,1.79280999588608,Yes,Sat,Dinner,2
17.80285724154802,3.9934766459091424,Yes,Sat,Dinner,4
18.596652646385046,2.47076102736875,No,Sat,Dinner,3
19.188056254697322,3.277360168732959,No,Sat,Dinner,3
15.175460419095838,2.2365489288678275,No,Sat,Dinner,2
2.856329688298159,0.9744734955939847,Yes,Sat,Dinner,1
20.556411339303867,1.7315921312744535,No,Sat,Dinner,2
16.010955258009187,2.1617762695464795,Yes,Sat,Dinner,2
11.380112512210983,1.8219972735680972,No,Sat,Dinner,2
18.04456975645972,3.2610225330624183,No,Sat,Dinner,3
28.385557127321885,2.6758241122193582,Yes,Sat,Dinner,2
23.553813691344054,4.636676577524413,Yes,Sat,Dinner,2
14.188823641579868,2.163474709607186,No,Sat,Dinner,2
11.138576771774506,1.3333162464171828,No,Sat,Dinner,2
19.57377252280569,3.3207985727581972,Yes,Sat,Dinner,2
25.316753316691134,3.352374720239488,No,Thur,Lunch,4
23.92418023501484,2.7684881078854295,No,Thur,Lunch,2
17.91597794747043,2.483963247141459,No,Thur,Lunch,2
20.523229766437854,2.3236852289753416,Yes,Thur,Lunch,2
16.695501414267802,3.636514135496242,No,Thur,Lunch,2
10.121216390786936,1.9857010581193704,No,Thur,Lunch,1
29.841405299543617,4.253113267605012,Yes,Thur,Lunch,2
16.564975256351307,1.8926149501639018,No,Thur,Lunch,2
35.80307870135877,3.9778267302243124,No,Thur,Lunch,4
12.610358588829937,1.9590033237972369,No,Thur,Lunch,2
16.80297139372466,4.113578464926181,No,Thur,Lunch,2
23.421702581412216,4.886919917389578,No,Thur,Lunch,2
22.329687629579247,2.6276625608051742,No,Thur,Lunch,2
31.761101200300335,2.383364458385401,Yes,Fri,Dinner,2
24.31285963914896,2.703708686089401,No,Fri,Dinner,2
5.730518556264464,1.0195283723229949,Yes,Fri,Dinner,2
16.792068918781695,4.305965688401519,Yes,Fri,Dinner,2
22.20849649024351,2.7672529385245066,No,Fri,Dinner,2
40.02900236493095,3.4142196405703213,Yes,Fri,Dinner,4
25.016669733452414,3.4187017470326437,Yes,Fri,Dinner,2
11.141618054000622,1.3774692441625302,Yes,Fri,Dinner,2
22.13315057734895,2.7180934590034096,Yes,Fri,Dinner,2
13.19311942204017,1.4915843959023265,No,Fri,Dinner,2
12.191277681016263,2.2540387963101054,Yes,Fri,Dinner,2
15.264656602063276,3.0295242438223817,Yes,Fri,Dinner,2
42.75820286627917,1.8626582388833917,Yes,Sat,Dinner,3
22.733449032857934,2.9115511688038214,Yes,Sat,Dinner,2
20.845781333720275,3.3340329971335816,No,Sat,Dinner,2
15.39630537692922,1.734055598482051,Yes,Sat,Dinner,2
21.508856714820713,3.6750964224631817,Yes,Sat,Dinner,2
25.02367911976218,3.5981502731723576,Yes,Sat,Dinner,2
17.47889117861203,4.014223572456867,No,Sat,Dinner,2
15.265508558506676,4.167921976817773,Yes,Sat,Dinner,2
12.859184900200104,3.006362613724112,No,Sat,Dinner,2
6.563919467698719,1.0197112117693257,No,Sat,Dinner,1
35.78145734068194,2.765599032835966,No,Sun,Dinner,3
24.00939275119379,2.1521410627516206,No,Sun,Dinner,2
27.873689822280582,3.145188268885465,No,Sun,Dinner,3
18.723313228539144,3.2593048325337306,No,Sun,Dinner,2
30.100425598343612,3.835890401201304,No,Sun,Dinner,4
11.087804435736937,1.354515684913404,No,Thur,Lunch,2
13.423630939031348,1.7855986710459497,No,Thur,Lunch,2
25.14067041774579,2.4066547750011424,No,Thur,Lunch,4
11.84514611690016,2.107830510331632,No,Thur,Lunch,2
14.73011808284809,1.77759747441704,No,Thur,Lunch,2
14.876887148415081,2.392843223575975,No,Thur,Lunch,2
16.24181767200174,1.8715482324946304,No,Thur,Lunch,2
11.520459029090865,2.3715317829234257,No,Thur,Lunch,2
32.65624219770087,3.2531785202241847,No,Thur,Lunch,6
8.757500829816399,1.4420222316307574,No,Thur,Lunch,2
14.514699294320945,1.8038150373692445,No,Thur,Lunch,2
10.94687246480743,1.9911082892899423,No,Thur,Lunch,2
22.72478934017817,2.033360434493874,No,Thur,Lunch,3
19.75200821646203,1.4762186473533099,No,Thur,Lunch,2
20.739471313621443,2.4629170162462413,No,Thur,Lunch,2
11.038446100550061,1.4111655784800747,No,Thur,Lunch,2
13.38435851850897,2.0186286617441134,No,Thur,Lunch,2
20.011501188228493,3.0291941044358275,No,Thur,Lunch,2
8.285596091614181,1.3549908341871477,No,Thur,Lunch,2
10.996740806899588,1.9695396344994498,No,Thur,Lunch,2
14.545623245716534,2.062611876266204,No,Thur,Lunch,2
15.994106046012613,1.9652569077801256,Yes,Thur,Lunch,2
13.017752105816951,2.967743970663196,No,Thur,Lunch,2
18.269749294570406,3.207881636564575,No,Thur,Lunch,2
32.788552547845605,4.936077921838907,No,Thur,Lunch,6
39.79920792905702,3.3526453253856765,No,Thur,Lunch,5
29.226720191553817,4.278770900275086,No,Thur,Lunch,6
17.143214047868977,2.4267867645163888,No,Thur,Lunch,2
7.970938251432915,1.5545233058676906,No,Thur,Lunch,2
19.48780212151371,1.4327465193044189,No,Thur,Lunch,3
